key,iea_ref,row_id,name,sector,country,register_class,iea_status,dropped_from_benchmark,capacity_value,capacity_unit,stop_event,perimeter_clause,rungs_passed,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional,as_of
iea:2549,2549,ewe-emden-electrolysis,"EWE - Clean Hydrogen Coastline, project Emdem",clean,DE,admitted,FID/Construction,iea_hydrogen_production_projects:2023-10->current,320,MW_input,,,0,false,not_searched,false,https://www.ewe.com/en/media-center/press-releases/2025/11/official-start-of-construction-of-320-megawatt-generation-plant-in-emdenewe-ag,EWE AG,2025-11-28,day,"as of 2023-10-31: the document cited is dated 2025-11-28, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.ewe.com/en/media-center/press-releases/2025/11/official-start-of-construction-of-320-megawatt-generation-plant-in-emdenewe-ag,owner,2025-11-28,day,"as of 2023-10-31: the document cited is dated 2025-11-28, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.ewe.com/en/media-center/press-releases/2025/11/official-start-of-construction-of-320-megawatt-generation-plant-in-emdenewe-ag,owner,2025-11-28,day,"as of 2023-10-31: the document cited is dated 2025-11-28, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://ec.europa.eu/competition/state_aid/cases1/202442/SA_102825_1118.pdf,European Commission,2024-02-15,day,"as of 2023-10-31: the document cited is dated 2024-02-15, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.ewe.com/en/media-center/press-releases/2025/11/official-start-of-construction-of-320-megawatt-generation-plant-in-emdenewe-ag,company,2025-11-28,day,"as of 2023-10-31: the document cited is dated 2025-11-28, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.siemens-energy.com/global/en/home/press-releases/siemens-energy-wins-contract-for-large-scale-hydrogen-project-fr.html,supplier,2024-07-25,day,"as of 2023-10-31: the document cited is dated 2024-07-25, after the cut-off, so this rung was pass on evidence that did not exist yet",true,2023-10-31
iea:2563,2563,,Arcadia eFuels - Project ENDOR,clean,DNK,perimeter exclusion,Feasibility study,,89.47368421,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2569,2569,,"Hynet Northwest, phase 2 (Essar Stanlow refinery)",clean,GBR,perimeter exclusion,Feasibility study,,170.82,ktH2Y,,blue,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2570,2570,madoqua-power2x-sines,MadoquaPower2X - Sines - phase 2,clean,PT,admitted,Concept,,500,MW_input,,,0,false,not_searched,false,https://madoquapower2x.com/,MadoquaPower2X,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://madoquapower2x.com/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://madoquapower2x.com/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://cinea.ec.europa.eu/news-events/news/winners-first-eu-wide-renewable-hydrogen-auction-sign-grant-agreements-paving-way-new-european-2024-10-08_en,European Commission (CINEA),2024-10-07,day,"as of 2023-10-31: the document cited is dated 2024-10-07, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://madoquapower2x.com/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
iea:2599,2599,eneco-diamond-hydrogen-europoort,Eneco H2 project Rotterdam port area,clean,NL,admitted,Concept,,800,MW_input,,,0,false,not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://news.eneco.com/eneco-takes-important-step-towards-building-green-hydrogen-plant/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
iea:2612,2612,,Moeve la Rábida Energy Park (Huelva) - phase 3- Andalusian Green Hydrogen Valley THARSIS Project (Together with ONUBA: LUXIA project),clean,ESP,named not admitted,Feasibility study,,34.65066667,ktH2Y,,,0,false,not_searched,false,https://www.moeveglobal.com/en/businesses/commercial-clean-energies/green-hydrogen/green-hydrogen-production-at-moeve,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2630,2630,,Kymijärvi power (Lahti),clean,FIN,named not admitted,Feasibility study,,17.32533333,ktH2Y,,,0,false,not_searched,false,https://ren-gas.com/en/projekti/lahti-2/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2700,2700,,Zijing Mining Renewable energy project,clean,SRB,none found,Feasibility study,,60,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2707,2707,,eM-Rhone,clean,FRA,unread,Feasibility study,,29.98615385,ktH2Y,,,0,true,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,unread,true,,,,,company source unreadable; queued for a browser pass,false,2023-10-31
iea:2728,2728,,Baden-Württemberg SAF Demo plant,clean,DEU,perimeter exclusion,Feasibility study,,31.43274854,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2732,2732,,Carbonshift PtL SAF refinery,clean,GBR,perimeter exclusion,Feasibility study,,22.05806915,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2733,2733,,NABOO,clean,GBR,none found,Feasibility study,,71.84628237,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2735,2735,,Project Starling - Advancing Sustainable Aviation via PtL and Direct Air Capture (ASAP-DAC)  project,clean,GBR,perimeter exclusion,Feasibility study,,22.45196324,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2742,2742,,LH2 Europe Project,clean,GBR,none found,Concept,,62.3712,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2745,2745,,Oulu E-methanol Plant,clean,FIN,perimeter exclusion,Feasibility study,,17.32533333,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2766,2766,rwe-wilton-green-hydrogen,Wilton International Industrial Zone green hydrogen (Wilton Green Hydrogen),clean,GB,admitted,Feasibility study,,260,MW_input,,,0,false,not_searched,false,https://uk.rwe.com/press-and-news/2024-03-18-wilton-green-hydrogen-project-gains-momentum-in-advancing-sustainable-energy-solutions/,RWE,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://uk.rwe.com/press-and-news/2024-03-18-wilton-green-hydrogen-project-gains-momentum-in-advancing-sustainable-energy-solutions/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://uk.rwe.com/press-and-news/2024-03-18-wilton-green-hydrogen-project-gains-momentum-in-advancing-sustainable-energy-solutions/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://uk.rwe.com/press-and-news/2024-03-18-wilton-green-hydrogen-project-gains-momentum-in-advancing-sustainable-energy-solutions/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://www.netzeroteesside.co.uk/news/greenlight-for-net-zero-teesside-power/,supplier,2024-12-10,day,"as of 2023-10-31: the document cited is dated 2024-12-10, after the cut-off, so this rung was pass on evidence that did not exist yet",true,2023-10-31
iea:2775,2775,,Numantia SAF,clean,ESP,perimeter exclusion,Feasibility study,,36,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2793,2793,totalenergies-energhys-vlissingen,EnergHys,clean,NL,admitted,Feasibility study,,300,MW_input,,,0,false,not_searched,false,https://www.energhys.com/,EnergHys (TotalEnergies),2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.energhys.com/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,https://www.energhys.com/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,https://www.energhys.com/,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"as of 2023-10-31: the document cited is dated 2026-09-11, after the cut-off, so this rung was fail on evidence that did not exist yet",true,2023-10-31
iea:2857,2857,,FertigHy first plant,clean,FRA,perimeter exclusion,Concept,,30,ktH2Y,,DRI or other perimeter exclusion,0,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was not_searched on evidence that did not exist yet",false,2023-10-31
iea:2862,2862,,"P2XFloater and Oksefjorden wind farm
+
P2XFloater and Rubbedalshøgda wind farm",clean,NOR,named not admitted,Feasibility study,,199.7162501,ktH2Y,,,0,false,not_searched,false,https://www.h2carrier.com/post/h2carrier-to-establish-norway-s-first-integrated-ptx-and-wind-power-project,owner,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was pass on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
iea:2863,2863,,MetGreenPort,clean,ESP,none found,Feasibility study,,138.6026667,ktH2Y,,,0,false,not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,"as of 2023-10-31: the document cited is dated 2026-09-17, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",not_searched,false,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,"as of 2023-10-31: the document cited is dated 2026-09-10, after the cut-off, so this rung was fail on evidence that did not exist yet",false,2023-10-31
